LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,ALLIANCE - MCA,CHENG PEW,,,128,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,ALLIANCE - MCA,CHEONG WEE SIN,,,128,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,ALLIANCE - MCA,LEONG KAM HOR,,,134,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,PPP,LEONG SAW FEE,,,202,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,PPP,YEOW MENG,,,195,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,SF,HONG AH SOO,,,54,LOST,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,PPP,NG HOI LEONG,,,186,WON,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,REJECTED BALLOT PAPERS,,,,7,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,TOTAL ELECTORATE,,,,467,,
KAMPONG BERCHAM LOCAL COUNCIL,BERCHAM SELATAN WARD,TURNOUT (%),,,,80.5,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,SF,YAP KIM THIAM,,,49,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,ALLIANCE - MCA,TEOH CHONG TIAN,,,71,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,PPP,WONG HON,,,156,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,ALLIANCE - MCA,LOW KOW,,,76,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,ALLIANCE - MCA,BEH TEIK HAUAH,,,57,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,PPP,NEUN HOOI,,,151,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,PPP,FOOK KONG CHAN,,,151,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,SF,YAP PIN SIN,,,48,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,SF,LEE MOOK ON,,,60,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,REJECTED BALLOT PAPERS,,,,12,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,TOTAL ELECTORATE,,,,354,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS UTARA WARD,TURNOUT (%),,,,86.4,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,ALLIANCE - MCA,YAP NEE CHEONG,,,49,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,ALLIANCE - MCA,LEONG KOK KONG,,,48,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,SF,CHOI KOK SANG,,,47,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,SF,CHIN LEONG PHENG,,,43,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,PPP,LEE MOK LEONG,,,152,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,ALLIANCE - MCA,KAN SIAN SIN,,,49,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,PPP,SOH KIM,,,154,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,SF,LOH SOOI NYEAN,,,48,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,PPP,LIEW SWI NYIN,,,155,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,REJECTED BALLOT PAPERS,,,,8,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,TOTAL ELECTORATE,,,,355,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS TIMOR WARD,TURNOUT (%),,,,75.5,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,PPP,KOK KAN,,,170,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,ALLIANCE - MCA,LAI PAK YOONG,,,40,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,SF,LIEW KHIM KEE,,,104,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,SF,LIEW CHENG,,,101,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,ALLIANCE - MCA,YAP KIT CHAN,,,25,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,PPP,LOW KOW,,,168,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,SF,LIEW SEE KHOW,,,95,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,ALLIANCE - MCA,CHIN AH FEE,,,28,LOST,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,PPP,NG SIAK HOI,,,168,WON,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,REJECTED BALLOT PAPERS,,,,6,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,TOTAL ELECTORATE,,,,371,,
KAMPONG TAWAS LOCAL COUNCIL,KAMPONG TAWAS SELATAN WARD,TURNOUT (%),,,,84.9,,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,PPP,WONG FOH,,,114,WON,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,PPP,CHOO KIAN CHAN,,,111,WON,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,PPP,CHOOI TENG YUEN,,,111,WON,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,ALLIANCE - MCA,LIEW THIAM SEE,,,101,LOST,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,ALLIANCE - MCA,SIN NYOK THIN,,,95,LOST,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,ALLIANCE - MCA,YIP YEW,,,94,LOST,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,SF,TAI FOR,,,26,LOST,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,SF,LUKE CHIN,MALE,,22,LOST,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,SF,CHONG YOONG KIEW,,,21,LOST,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,REJECTED BALLOT PAPERS,,,,2,,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,TOTAL ELECTORATE,,,,287,,
JERAM LOCAL COUNCIL,JERAM TIMOR WARD,TURNOUT (%),,,,82.5,,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,PPP,CHONG NYIN HON,,,106,WON,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,ALLIANCE - MCA,CHAI YOON TEAK,,,104,WON,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,ALLIANCE - MCA,NG MUN,,,103,WON,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,ALLIANCE - MCA,CHAI KEONG,,,93,LOST,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,PPP,CHAI HIUNG,,,87,LOST,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,PPP,CHONG COOI KAN,,,85,LOST,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,SF,CHAI MONG HIN,,,53,LOST,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,SF,CHAI MOO TIAM,,,53,LOST,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,SF,CHAI YUN,,,52,LOST,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,REJECTED BALLOT PAPERS,,,,1,,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,TOTAL ELECTORATE,,,,303,,
JERAM LOCAL COUNCIL,JERAM BARAT WARD,TURNOUT (%),,,,83.8,,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,PPP,LEE YEOW,,,99,WON,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,PPP,NG KOW,,,97,WON,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,PPP,TAN GUAN HOOK @ TAN GUAN HOCK,,,93,WON,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,SF,CHAI KWAI FONG,,,67,LOST,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,SF,CHAI YEE,,,67,LOST,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,ALLIANCE - MCA,LIM FOOK SUN,,,65,LOST,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,ALLIANCE - MCA,CHAI SAP,,,61,LOST,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,SF,YIP KAI WAH,,,61,LOST,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,ALLIANCE - MCA,CHONG SANG,,,57,LOST,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,REJECTED BALLOT PAPERS,,,,2,,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,TOTAL ELECTORATE,,,,264,,
JERAM LOCAL COUNCIL,JERAM SELATAN WARD,TURNOUT (%),,,,86.7,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,PPP,CHUNG VOON WOH,,,116,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,SF,LAU CHEONG,,,23,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,SF,WONG YOON LOONG,,,26,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,ALLIANCE - MCA,FOO KIN,,,66,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,PPP,CHAI SIP,,,121,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,ALLIANCE - MCA,FOO MOI CH,,,61,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,ALLIANCE - MCA,CHONG CHONG FATT,,,62,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,SF,MOW KIM CHEONG,,,22,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,PPP,CHOK FOK ON,,,116,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,REJECTED BALLOT PAPERS,,,,15,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,TOTAL ELECTORATE,,,,278,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TENGAH WARD,TURNOUT (%),,,,75.9,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,ALLIANCE - MCA,CHIN FOO YOO,,,92,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,ALLIANCE - MCA,WONG KWAI PAN,,,92,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,PPP,LEE PIANG SANG,,,137,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,PPP,WAN SUM,,,144,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,PPP,LAI KIM FOOK,,,144,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,SF,MOW THAM KIM,,,33,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,ALLIANCE - MCA,CHONG SHIH YUN,,,93,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,REJECTED BALLOT PAPERS,,,,3,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,TOTAL ELECTORATE,,,,322,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN BARAT WARD,TURNOUT (%),,,,80.4,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,ALLIANCE - MCA,LEE CHAI SEN,,,70,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,PPP,GAN KIM CHEO,,,177,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,PPP,CHIN TOO SA,,,175,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,SF,CHAN KIM,,,17,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,ALLIANCE - MCA,LOH YOKE HENG,,,68,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,SF,LAU AH LEE,,,14,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,PPP,CHIN YUK,,,172,WON,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,ALLIANCE - MCA,LOR SEONG,,,67,LOST,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,REJECTED BALLOT PAPERS,,,,13,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,TOTAL ELECTORATE,,,,326,,
SUNGEI DURIAN LOCAL COUNCIL,SUNGEI DURIAN TIMOR WARD,TURNOUT (%),,,,80.7,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,PPP,LAI HOI MENG,,,113,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,ALLIANCE - MCA,CHAN LEONG,,,106,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,PPP,CHAN CHOON THIAM,,,117,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,ALLIANCE - MCA,CHAN PENG WAI,,,105,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,ALLIANCE - MCA,TEOW POO UNN,,,105,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,ALLIANCE - MCA,CHONG CHOO KOK,,,101,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,PPP,WONG PING,,,115,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,PPP,CHEONG POO SHEON,,,113,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,REJECTED BALLOT PAPERS,,,,6,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,TOTAL ELECTORATE,,,,284,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU UTARA WARD,TURNOUT (%),,,,79.5,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,ALLIANCE - MCA,AW TUCK,,,79,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,PPP,POON WAN,,,98,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,PPP,CHAN KEE,,,98,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,ALLIANCE - MCA,LAI SWEE,,,78,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,PPP,LIEW TOW SOONG,,,97,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,PPP,CHIN KIM,,,96,WON,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,ALLIANCE - MCA,CHONG VOON,,,76,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,ALLIANCE - MCA,CHOK WAN,,,73,LOST,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,REJECTED BALLOT PAPERS,,,,4,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,TOTAL ELECTORATE,,,,210,,
SUNGEI BATU LOCAL COUNCIL,SUNGEI BATU SELATAN WARD,TURNOUT (%),,,,86.1,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,INDEPENDENT,TAY CHIN HONG,,,115,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,ALLIANCE - MCA,WONG TUNG KONG,,,281,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,PPP,LOW AH CHOON,,,318,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,PPP,LING ING SONG,,,335,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,ALLIANCE - MCA,LING SAY SAY MOOI,,,255,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,PPP,LING KAH SIONG,,,301,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,ALLIANCE - MCA,LING CHOO MING,,,285,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,ALLIANCE - MCA,WONG CHONG KIEW,,,276,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,PPP,CHIENG ING JOON,,,324,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,REJECTED BALLOT PAPERS,,,,34,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,TOTAL ELECTORATE,,,,826,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY UTARA WARD,TURNOUT (%),,,,83.1,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,PPP,HO WOONG HOOK,,,301,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,ALLIANCE - MCA,LAW GUAN HUA,,,278,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,PPP,SIEW SIE SENG,,,287,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,PPP,TAN SOON SOOI,,,283,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,INDEPENDENT,LAU YUAN LAI,,,16,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,ALLIANCE - MCA,DING DIEW CHIONG,,,307,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,ALLIANCE - MCA,KOH YONG SING,,,296,WON,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,PPP,TING HUA KIEW,,,247,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,ALLIANCE - MCA,WEI CHONG LUI,,,282,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,INDEPENDENT,LAU KWOK SING,,,130,LOST,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,REJECTED BALLOT PAPERS,,,,36,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,TOTAL ELECTORATE,,,,818,,
PEKAN GURNEY LOCAL COUNCIL,PEKAN GURNEY SELATAN WARD,TURNOUT (%),,,,83.4,,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,PPP,CHOOK SANG CHOI,,,128,WON,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,PPP,WONG HOI,,,125,WON,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,ALLIANCE - MCA,WONG AH KEE,,,118,WON,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,PPP,LEE KOON,,,117,LOST,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,ALLIANCE - MCA,CHEAH YEW WEE,,,105,LOST,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,ALLIANCE - MCA,WONG CHOO CHOON,,,104,LOST,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,REJECTED BALLOT PAPERS,,,,11,,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,TOTAL ELECTORATE,,,,344,,
TEMOH LOCAL COUNCIL,TEMOH UTARA WARD,TURNOUT (%),,,,72.2,,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,ALLIANCE - MCA,CHAN CHOY,,,73,WON,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,ALLIANCE - MCA,CHAN SOOI,,,78,WON,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,PPP,CHAN OY,,,65,LOST,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,PPP,CHOO YIK SEONG,,,68,WON,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,PPP,CHOO YING,,,60,LOST,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,ALLIANCE - MCA,CHONG YEE ON,,,65,LOST,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,REJECTED BALLOT PAPERS,,,,2,,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,TOTAL ELECTORATE,,,,174,,
TEMOH LOCAL COUNCIL,TEMOH SELATAN WARD,TURNOUT (%),,,,80.6,,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,PPP,NARASINGADIE S/O GOPAL,MALE,,64,LOST,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,ALLIANCE - MCA,HO KOW,,,134,WON,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,ALLIANCE - MCA,YEOH ENG SENG,,,150,WON,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,PPP,CHONG CHANG SENG,,,86,LOST,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,ALLIANCE - MCA,HO LOY YIN,,,139,WON,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,PPP,LEE KEE CHOONG,,,66,LOST,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,REJECTED BALLOT PAPERS,,,,2,,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,TOTAL BALLOTS ISSUED,,,,,,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,TOTAL ELECTORATE,,,,301,,
TEMOH LOCAL COUNCIL,PEKAN TEMOH WARD,TURNOUT (%),,,,74.4,,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,PPP,CHONG THO,,,105,WON,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,PPP,NG YEN WAH,,,102,WON,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,PPP,CHAN WENG SANG,,,83,WON,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,ALLIANCE - MCA,LIM THONG,,,63,LOST,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,ALLIANCE - MCA,LIM KIM WAH,,,65,LOST,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,ALLIANCE - MCA,CHONG KIM CHENG,,,59,LOST,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,REJECTED BALLOT PAPERS,,,,18,,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,TOTAL ELECTORATE,,,,223,,
TEMOH LOCAL COUNCIL,TEMOH TENGAH WARD,TURNOUT (%),,,,81.1,,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,ALLIANCE - MCA,CHAI BAN CHING,,,104,WON,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,ALLIANCE - UMNO,M.A.P. MAIDIN,MALE,,100,WON,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,PPP,HAY BEE JOO,,,70,LOST,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,ALLIANCE - MCA,NG GEE CHANG,,,95,WON,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,REJECTED BALLOT PAPERS,,,,4,,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,TOTAL ELECTORATE,,,,218,,
SUNGKAI LOCAL COUNCIL,SUNGKAI BARAT WARD,TURNOUT (%),,,,79.36,,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,PPP,SENG LAW,,,76,LOST,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,ALLIANCE - MIC,L.V. PALAYA PILLAI,MALE,,121,WON,
